name,priceRange,rating,reviewCount,address,postCode,locality,Full Address,Latitude,Longitude,url
Los Montes de Galicia,$$ - $$$,5,8820,Calle Azcona 46,28028,Madrid,Calle Azcona 46 28028 Madrid ,40.4347275,-3.6682732,https://www.tripadvisor.com/Restaurant_Review-g187514-d2006562-Reviews-Los_Montes_de_Galicia-Madrid.html
La Terraza del Indigo,$$ - $$$,4,222,Calle Silva 6 Localizado entre la Gran Vía y la Plaza de Santo Domingo,28013,Madrid,Calle Silva 6 Localizado entre la Gran Vía y la Plaza de Santo Domingo 28013 Madrid ,40.4206372,-3.707305,https://www.tripadvisor.com/Restaurant_Review-g187514-d10691558-Reviews-La_Terraza_del_Indigo-Madrid.html
Astor,$$ - $$$,5,1369,Calle del Almendro 9,28005,Madrid,Calle del Almendro 9 28005 Madrid ,40.4126411,-3.7095877,https://www.tripadvisor.com/Restaurant_Review-g187514-d11896546-Reviews-Astor-Madrid.html
Beytna Restaurante,$$ - $$$,5,166,Calle Moscatelar 18,28043,Madrid,Calle Moscatelar 18 28043 Madrid ,40.4568544,-3.648126,https://www.tripadvisor.com/Restaurant_Review-g187514-d18968021-Reviews-Beytna_Restaurante-Madrid.html
Entre Santos Madrid,$$ - $$$,5,677,Calle de San Bartolome 4,28004,Madrid,Calle de San Bartolome 4 28004 Madrid ,40.4213293,-3.6987027,https://www.tripadvisor.com/Restaurant_Review-g187514-d14062978-Reviews-Entre_Santos_Madrid-Madrid.html
SteakBurger 55,$$ - $$$,5,217,Calle Gran Via 55 Galeria Gran Via 55,28013,Madrid,Calle Gran Via 55 Galeria Gran Via 55 28013 Madrid ,40.42155,-3.7086286,https://www.tripadvisor.com/Restaurant_Review-g187514-d21090214-Reviews-SteakBurger_55-Madrid.html
Steakburger Arenal,$$ - $$$,5,851,Calle del Arenal 26,28013,Madrid,Calle del Arenal 26 28013 Madrid ,40.4178794,-3.7081798,https://www.tripadvisor.com/Restaurant_Review-g187514-d17351325-Reviews-Steakburger_Arenal-Madrid.html
Kathmandu Tandoori House Nepali & Indian Cuisine,$$ - $$$,5,2054,Calle Acuario 11 B . Plaza de hermanos,28042,Madrid,Calle Acuario 11 B . Plaza de hermanos 28042 Madrid ,40.4743251,-3.5786921,https://www.tripadvisor.com/Restaurant_Review-g187514-d12488993-Reviews-Kathmandu_Tandoori_House_Nepali_Indian_Cuisine-Madrid.html
Oven Mozzarella Bar,,5,198,"Calle Gran Via 55 Oven, Steakburger y Roastery",28013,Madrid,"Calle Gran Via 55 Oven, Steakburger y Roastery 28013 Madrid ",40.4197807,-3.6994086,https://www.tripadvisor.com/Restaurant_Review-g187514-d21067924-Reviews-Oven_Mozzarella_Bar-Madrid.html
El Social,$$ - $$$,5,454,Calle Hernan Cortes 19,28004,Madrid,Calle Hernan Cortes 19 28004 Madrid ,40.4233848,-3.6994513,https://www.tripadvisor.com/Restaurant_Review-g187514-d17636280-Reviews-El_Social-Madrid.html
Cerveceria El Cano,$,5,92,Calle Cobos de Segovia 30,28005,Madrid,Calle Cobos de Segovia 30 28005 Madrid ,40.4045775,-3.7189993,https://www.tripadvisor.com/Restaurant_Review-g187514-d16807647-Reviews-Cerveceria_El_Cano-Madrid.html
El Cocodrilo,$$ - $$$,5,174,Calle de Pilar de Zaragoza 60,28028,Madrid,Calle de Pilar de Zaragoza 60 28028 Madrid ,40.4360571,-3.671724,https://www.tripadvisor.com/Restaurant_Review-g187514-d8714073-Reviews-El_Cocodrilo-Madrid.html
Grama Lounge,$$ - $$$,5,2198,Calle de la Cruz 19,28012,Madrid,Calle de la Cruz 19 28012 Madrid ,40.4154903,-3.7016911,https://www.tripadvisor.com/Restaurant_Review-g187514-d12216862-Reviews-Grama_Lounge-Madrid.html
Empanadas Malvon. Bernabeu,$$ - $$$,5,227,Paseo de La Habana 52. Local 2,28036,Madrid,Paseo de La Habana 52. Local 2 28036 Madrid ,40.44644,-3.689641,https://www.tripadvisor.com/Restaurant_Review-g187514-d15617751-Reviews-Empanadas_Malvon_Bernabeu-Madrid.html
Empanadas Malvon Retiro,$$ - $$$,5,149,Calle Narvaez 60,28009,Madrid,Calle Narvaez 60 28009 Madrid ,40.4187647,-3.676403,https://www.tripadvisor.com/Restaurant_Review-g187514-d17609785-Reviews-Empanadas_Malvon_Retiro-Madrid.html
Casa Jaguar Madrid,$$ - $$$,4.5,641,Calle Canos del Peral 9,28013,Madrid,Calle Canos del Peral 9 28013 Madrid ,40.4191045,-3.7086485,https://www.tripadvisor.com/Restaurant_Review-g187514-d10382291-Reviews-Casa_Jaguar_Madrid-Madrid.html
Sakale,$$ - $$$,5,1899,Calle del Molino de Viento 4,28004,Madrid,Calle del Molino de Viento 4 28004 Madrid ,40.4232716,-3.703708,https://www.tripadvisor.com/Restaurant_Review-g187514-d15124420-Reviews-Sakale-Madrid.html
Amicis,$$ - $$$,4.5,817,Plaza del Conde de Miranda 4,28005,Madrid,Plaza del Conde de Miranda 4 28005 Madrid ,40.414919,-3.7094703,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-Amicis-Madrid.html
Restaurante Algarabia,$$ - $$$,4.5,1115,Calle de la Union 8 Cerca Del Metro De Ópera,28013,Madrid,Calle de la Union 8 Cerca Del Metro De Ópera 28013 Madrid ,40.4174678,-3.7104097,https://www.tripadvisor.com/Restaurant_Review-g187514-d991733-Reviews-Restaurante_Algarabia-Madrid.html
Eiffel,$$ - $$$,4.5,878,Sesena 18 Close to Zoo and amussement park,28024,Madrid,Sesena 18 Close to Zoo and amussement park 28024 Madrid ,40.4118609,-3.7500892,https://www.tripadvisor.com/Restaurant_Review-g187514-d991522-Reviews-Eiffel-Madrid.html
Restaurante Saraiba,$$ - $$$,4,182,Calle Antonio Acuna 7,28009,Madrid,Calle Antonio Acuna 7 28009 Madrid ,40.42279,-3.67847,https://www.tripadvisor.com/Restaurant_Review-g187514-d8772729-Reviews-Restaurante_Saraiba-Madrid.html
Azotea Forus Barcelo,$$ - $$$,5,1418,Calle Barcelo 6,28004,Madrid,Calle Barcelo 6 28004 Madrid ,40.4269268,-3.6988689,https://www.tripadvisor.com/Restaurant_Review-g187514-d10730339-Reviews-Azotea_Forus_Barcelo-Madrid.html
Sto Globo Sushi Room,$$ - $$$,5,235,Calle de Santa Teresa 8,28004,Madrid,Calle de Santa Teresa 8 28004 Madrid ,40.4257195,-3.6958141,https://www.tripadvisor.com/Restaurant_Review-g187514-d16745406-Reviews-Sto_Globo_Sushi_Room-Madrid.html
Pizza 3Cruces,$,5,575,"Calle de la Salud 13 Gran Via, near Hostal Triana",28013,Madrid,"Calle de la Salud 13 Gran Via, near Hostal Triana 28013 Madrid ",40.4192785,-3.7034285,https://www.tripadvisor.com/Restaurant_Review-g187514-d13157242-Reviews-Pizza_3Cruces-Madrid.html
Gramabar,$$ - $$$,4.5,1612,Calle Preciados 40,28013,Madrid,Calle Preciados 40 28013 Madrid ,40.419787,-3.7070622,https://www.tripadvisor.com/Restaurant_Review-g187514-d6761498-Reviews-Gramabar-Madrid.html
Restaurante DCorazon,$$ - $$$,4.5,2193,Plaza Mayor 30 Entrada al restaurante por Calle de la Sal 2,28012,Madrid,Plaza Mayor 30 Entrada al restaurante por Calle de la Sal 2 28012 Madrid ,,,https://www.tripadvisor.com/Restaurant_Review-g187514-d14117482-Reviews-Restaurante_DCorazon-Madrid.html
Pastamore,$$ - $$$,5,111,Calle de Alcala 191,28009,Madrid,Calle de Alcala 191 28009 Madrid ,40.4276831,-3.6699376,https://www.tripadvisor.com/Restaurant_Review-g187514-d18480953-Reviews-Pastamore-Madrid.html
Moratin Vinoteca Bistrot,$$ - $$$,4.5,1142,Calle Moratin 36,28014,Madrid,Calle Moratin 36 28014 Madrid ,40.4125438,-3.6954274,https://www.tripadvisor.com/Restaurant_Review-g187514-d3669444-Reviews-Moratin_Vinoteca_Bistrot-Madrid.html
La Gaditana Castellana,$$ - $$$,5,1151,Paseo Castellana 56,28046,Madrid,Paseo Castellana 56 28046 Madrid ,40.4361433,-3.6887472,https://www.tripadvisor.com/Restaurant_Review-g187514-d15364769-Reviews-La_Gaditana_Castellana-Madrid.html
Level Veggie Bistro,$$ - $$$,4.5,659,Avenida Menendez Pelayo 61,28009,Madrid,Avenida Menendez Pelayo 61 28009 Madrid ,40.4156623,-3.6776159,https://www.tripadvisor.com/Restaurant_Review-g187514-d10451094-Reviews-Level_Veggie_Bistro-Madrid.html
Gustazio Gastrobar,$$ - $$$,5,184,Calle Embajadores 197,28045,Madrid,Calle Embajadores 197 28045 Madrid ,40.3882352,-3.6909101,https://www.tripadvisor.com/Restaurant_Review-g187514-d15683077-Reviews-Gustazio_Gastrobar-Madrid.html
Restaurante Morgana,$$ - $$$,5,860,Calle de Augusto Figueroa 33,28004,Madrid,Calle de Augusto Figueroa 33 28004 Madrid ,40.4222857,-3.6978954,https://www.tripadvisor.com/Restaurant_Review-g187514-d12316948-Reviews-Restaurante_Morgana-Madrid.html
CALLAO24 by Jhosef Arias,$$ - $$$,4,172,Calle del Monte Olivetti 19,28038,Madrid,Calle del Monte Olivetti 19 28038 Madrid ,40.3980492,-3.667107,https://www.tripadvisor.com/Restaurant_Review-g187514-d8558104-Reviews-CALLAO24_by_Jhosef_Arias-Madrid.html
La descarada,$$ - $$$,5,162,Calle de Jose Ortega y Gasset 73,28006,Madrid,Calle de Jose Ortega y Gasset 73 28006 Madrid ,40.4299337,-3.673127,https://www.tripadvisor.com/Restaurant_Review-g187514-d14157996-Reviews-La_descarada-Madrid.html
Beytna Restaurante,$$ - $$$,5,166,Calle Moscatelar 18,28043,Madrid,Calle Moscatelar 18 28043 Madrid ,40.4568544,-3.648126,https://www.tripadvisor.com/Restaurant_Review-g187514-d18968021-Reviews-Beytna_Restaurante-Madrid.html
CALLAO24 by Jhosef Arias,$$ - $$$,4,172,Calle del Monte Olivetti 19,28038,Madrid,Calle del Monte Olivetti 19 28038 Madrid ,40.3980492,-3.667107,https://www.tripadvisor.com/Restaurant_Review-g187514-d8558104-Reviews-CALLAO24_by_Jhosef_Arias-Madrid.html
Entre Santos Madrid,$$ - $$$,5,677,Calle de San Bartolome 4,28004,Madrid,Calle de San Bartolome 4 28004 Madrid ,40.4213293,-3.6987027,https://www.tripadvisor.com/Restaurant_Review-g187514-d14062978-Reviews-Entre_Santos_Madrid-Madrid.html
Restaurante La Gaditana,$$ - $$$,4.5,931,Calle Fuente del Berro 23,28009,Madrid,Calle Fuente del Berro 23 28009 Madrid ,40.4250832,-3.6707895,https://www.tripadvisor.com/Restaurant_Review-g187514-d5787470-Reviews-Restaurante_La_Gaditana-Madrid.html
Astor,$$ - $$$,5,1369,Calle del Almendro 9,28005,Madrid,Calle del Almendro 9 28005 Madrid ,40.4126411,-3.7095877,https://www.tripadvisor.com/Restaurant_Review-g187514-d11896546-Reviews-Astor-Madrid.html
Restaurante Saraiba,$$ - $$$,4,182,Calle Antonio Acuna 7,28009,Madrid,Calle Antonio Acuna 7 28009 Madrid ,40.42279,-3.67847,https://www.tripadvisor.com/Restaurant_Review-g187514-d8772729-Reviews-Restaurante_Saraiba-Madrid.html
Trattoria Pulcinella,$$ - $$$,4.5,1336,Calle Regueros 7,28004,Madrid,Calle Regueros 7 28004 Madrid ,40.4246245,-3.6965822,https://www.tripadvisor.com/Restaurant_Review-g187514-d795373-Reviews-Trattoria_Pulcinella-Madrid.html
Los Montes de Galicia,$$ - $$$,5,8820,Calle Azcona 46,28028,Madrid,Calle Azcona 46 28028 Madrid ,40.4347275,-3.6682732,https://www.tripadvisor.com/Restaurant_Review-g187514-d2006562-Reviews-Los_Montes_de_Galicia-Madrid.html
Steakburger Arenal,$$ - $$$,5,851,Calle del Arenal 26,28013,Madrid,Calle del Arenal 26 28013 Madrid ,40.4178794,-3.7081798,https://www.tripadvisor.com/Restaurant_Review-g187514-d17351325-Reviews-Steakburger_Arenal-Madrid.html
SteakBurger 55,$$ - $$$,5,217,Calle Gran Via 55 Galeria Gran Via 55,28013,Madrid,Calle Gran Via 55 Galeria Gran Via 55 28013 Madrid ,40.42155,-3.7086286,https://www.tripadvisor.com/Restaurant_Review-g187514-d21090214-Reviews-SteakBurger_55-Madrid.html
Cerveceria El Cano,$,5,92,Calle Cobos de Segovia 30,28005,Madrid,Calle Cobos de Segovia 30 28005 Madrid ,40.4045775,-3.7189993,https://www.tripadvisor.com/Restaurant_Review-g187514-d16807647-Reviews-Cerveceria_El_Cano-Madrid.html
Kathmandu Tandoori House Nepali & Indian Cuisine,$$ - $$$,5,2054,Calle Acuario 11 B . Plaza de hermanos,28042,Madrid,Calle Acuario 11 B . Plaza de hermanos 28042 Madrid ,40.4743251,-3.5786921,https://www.tripadvisor.com/Restaurant_Review-g187514-d12488993-Reviews-Kathmandu_Tandoori_House_Nepali_Indian_Cuisine-Madrid.html
Oven Mozzarella Bar,,5,198,"Calle Gran Via 55 Oven, Steakburger y Roastery",28013,Madrid,"Calle Gran Via 55 Oven, Steakburger y Roastery 28013 Madrid ",40.4197807,-3.6994086,https://www.tripadvisor.com/Restaurant_Review-g187514-d21067924-Reviews-Oven_Mozzarella_Bar-Madrid.html
Grama Lounge,$$ - $$$,5,2198,Calle de la Cruz 19,28012,Madrid,Calle de la Cruz 19 28012 Madrid ,40.4154903,-3.7016911,https://www.tripadvisor.com/Restaurant_Review-g187514-d12216862-Reviews-Grama_Lounge-Madrid.html
El Cocodrilo,$$ - $$$,5,174,Calle de Pilar de Zaragoza 60,28028,Madrid,Calle de Pilar de Zaragoza 60 28028 Madrid ,40.4360571,-3.671724,https://www.tripadvisor.com/Restaurant_Review-g187514-d8714073-Reviews-El_Cocodrilo-Madrid.html
El Social,$$ - $$$,5,454,Calle Hernan Cortes 19,28004,Madrid,Calle Hernan Cortes 19 28004 Madrid ,40.4233848,-3.6994513,https://www.tripadvisor.com/Restaurant_Review-g187514-d17636280-Reviews-El_Social-Madrid.html
Bresca,$$ - $$$,4.5,116,Calle de la Virgen de los Peligros 7,28013,Madrid,Calle de la Virgen de los Peligros 7 28013 Madrid ,40.4187395,-3.6997114,https://www.tripadvisor.com/Restaurant_Review-g187514-d16663184-Reviews-Bresca-Madrid.html
Sakale,$$ - $$$,5,1899,Calle del Molino de Viento 4,28004,Madrid,Calle del Molino de Viento 4 28004 Madrid ,40.4232716,-3.703708,https://www.tripadvisor.com/Restaurant_Review-g187514-d15124420-Reviews-Sakale-Madrid.html
Eiffel,$$ - $$$,4.5,878,Sesena 18 Close to Zoo and amussement park,28024,Madrid,Sesena 18 Close to Zoo and amussement park 28024 Madrid ,40.4118609,-3.7500892,https://www.tripadvisor.com/Restaurant_Review-g187514-d991522-Reviews-Eiffel-Madrid.html
Andele Ponzano,$$ - $$$,5,122,Calle Raimundo Fernandez Villaverde 26,28003,Madrid,Calle Raimundo Fernandez Villaverde 26 28003 Madrid ,40.446187,-3.700025,https://www.tripadvisor.com/Restaurant_Review-g187514-d21012227-Reviews-Andele_Ponzano-Madrid.html
Restaurante Algarabia,$$ - $$$,4.5,1115,Calle de la Union 8 Cerca Del Metro De Ópera,28013,Madrid,Calle de la Union 8 Cerca Del Metro De Ópera 28013 Madrid ,40.4174678,-3.7104097,https://www.tripadvisor.com/Restaurant_Review-g187514-d991733-Reviews-Restaurante_Algarabia-Madrid.html
Empanadas Malvon. Bernabeu,$$ - $$$,5,227,Paseo de La Habana 52. Local 2,28036,Madrid,Paseo de La Habana 52. Local 2 28036 Madrid ,40.44644,-3.689641,https://www.tripadvisor.com/Restaurant_Review-g187514-d15617751-Reviews-Empanadas_Malvon_Bernabeu-Madrid.html
Empanadas Malvon Retiro,$$ - $$$,5,149,Calle Narvaez 60,28009,Madrid,Calle Narvaez 60 28009 Madrid ,40.4187647,-3.676403,https://www.tripadvisor.com/Restaurant_Review-g187514-d17609785-Reviews-Empanadas_Malvon_Retiro-Madrid.html
Batavia Healthy Food,$,4.5,100,Calle Sagasta 18,28004,Madrid,Calle Sagasta 18 28004 Madrid ,40.428177,-3.6987281,https://www.tripadvisor.com/Restaurant_Review-g187514-d14180478-Reviews-Batavia_Healthy_Food-Madrid.html
Restaurante DCorazon,$$ - $$$,4.5,2193,Plaza Mayor 30 Entrada al restaurante por Calle de la Sal 2,28012,Madrid,Plaza Mayor 30 Entrada al restaurante por Calle de la Sal 2 28012 Madrid ,,,https://www.tripadvisor.com/Restaurant_Review-g187514-d14117482-Reviews-Restaurante_DCorazon-Madrid.html
Gramabar,$$ - $$$,4.5,1612,Calle Preciados 40,28013,Madrid,Calle Preciados 40 28013 Madrid ,40.419787,-3.7070622,https://www.tripadvisor.com/Restaurant_Review-g187514-d6761498-Reviews-Gramabar-Madrid.html
Pastamore,$$ - $$$,5,111,Calle de Alcala 191,28009,Madrid,Calle de Alcala 191 28009 Madrid ,40.4276831,-3.6699376,https://www.tripadvisor.com/Restaurant_Review-g187514-d18480953-Reviews-Pastamore-Madrid.html
La Gaditana Castellana,$$ - $$$,5,1151,Paseo Castellana 56,28046,Madrid,Paseo Castellana 56 28046 Madrid ,40.4361433,-3.6887472,https://www.tripadvisor.com/Restaurant_Review-g187514-d15364769-Reviews-La_Gaditana_Castellana-Madrid.html
Azotea Forus Barcelo,$$ - $$$,5,1418,Calle Barcelo 6,28004,Madrid,Calle Barcelo 6 28004 Madrid ,40.4269268,-3.6988689,https://www.tripadvisor.com/Restaurant_Review-g187514-d10730339-Reviews-Azotea_Forus_Barcelo-Madrid.html
Moratin Vinoteca Bistrot,$$ - $$$,4.5,1142,Calle Moratin 36,28014,Madrid,Calle Moratin 36 28014 Madrid ,40.4125438,-3.6954274,https://www.tripadvisor.com/Restaurant_Review-g187514-d3669444-Reviews-Moratin_Vinoteca_Bistrot-Madrid.html
Pizza 3Cruces,$,5,575,"Calle de la Salud 13 Gran Via, near Hostal Triana",28013,Madrid,"Calle de la Salud 13 Gran Via, near Hostal Triana 28013 Madrid ",40.4192785,-3.7034285,https://www.tripadvisor.com/Restaurant_Review-g187514-d13157242-Reviews-Pizza_3Cruces-Madrid.html
Sto Globo Sushi Room,$$ - $$$,5,235,Calle de Santa Teresa 8,28004,Madrid,Calle de Santa Teresa 8 28004 Madrid ,40.4257195,-3.6958141,https://www.tripadvisor.com/Restaurant_Review-g187514-d16745406-Reviews-Sto_Globo_Sushi_Room-Madrid.html
Level Veggie Bistro,$$ - $$$,4.5,659,Avenida Menendez Pelayo 61,28009,Madrid,Avenida Menendez Pelayo 61 28009 Madrid ,40.4156623,-3.6776159,https://www.tripadvisor.com/Restaurant_Review-g187514-d10451094-Reviews-Level_Veggie_Bistro-Madrid.html
PISCOMAR by Jhosef Arias,$$ - $$$,4,523,Carrera de San Francisco 15 La Latina,28005,Madrid,Carrera de San Francisco 15 La Latina 28005 Madrid ,40.4105613,-3.7135216,https://www.tripadvisor.com/Restaurant_Review-g187514-d4698412-Reviews-PISCOMAR_by_Jhosef_Arias-Madrid.html
Gustazio Gastrobar,$$ - $$$,5,184,Calle Embajadores 197,28045,Madrid,Calle Embajadores 197 28045 Madrid ,40.3882352,-3.6909101,https://www.tripadvisor.com/Restaurant_Review-g187514-d15683077-Reviews-Gustazio_Gastrobar-Madrid.html
Restaurante Morgana,$$ - $$$,5,860,Calle de Augusto Figueroa 33,28004,Madrid,Calle de Augusto Figueroa 33 28004 Madrid ,40.4222857,-3.6978954,https://www.tripadvisor.com/Restaurant_Review-g187514-d12316948-Reviews-Restaurante_Morgana-Madrid.html
La descarada,$$ - $$$,5,162,Calle de Jose Ortega y Gasset 73,28006,Madrid,Calle de Jose Ortega y Gasset 73 28006 Madrid ,40.4299337,-3.673127,https://www.tripadvisor.com/Restaurant_Review-g187514-d14157996-Reviews-La_descarada-Madrid.html
Entre Santos Madrid,$$ - $$$,5,677,Calle de San Bartolome 4,28004,Madrid,Calle de San Bartolome 4 28004 Madrid ,40.4213293,-3.6987027,https://www.tripadvisor.com/Restaurant_Review-g187514-d14062978-Reviews-Entre_Santos_Madrid-Madrid.html
Beytna Restaurante,$$ - $$$,5,166,Calle Moscatelar 18,28043,Madrid,Calle Moscatelar 18 28043 Madrid ,40.4568544,-3.648126,https://www.tripadvisor.com/Restaurant_Review-g187514-d18968021-Reviews-Beytna_Restaurante-Madrid.html
Los Montes de Galicia,$$ - $$$,5,8820,Calle Azcona 46,28028,Madrid,Calle Azcona 46 28028 Madrid ,40.4347275,-3.6682732,https://www.tripadvisor.com/Restaurant_Review-g187514-d2006562-Reviews-Los_Montes_de_Galicia-Madrid.html
Andele Ponzano,$$ - $$$,5,122,Calle Raimundo Fernandez Villaverde 26,28003,Madrid,Calle Raimundo Fernandez Villaverde 26 28003 Madrid ,40.446187,-3.700025,https://www.tripadvisor.com/Restaurant_Review-g187514-d21012227-Reviews-Andele_Ponzano-Madrid.html
Astor,$$ - $$$,5,1369,Calle del Almendro 9,28005,Madrid,Calle del Almendro 9 28005 Madrid ,40.4126411,-3.7095877,https://www.tripadvisor.com/Restaurant_Review-g187514-d11896546-Reviews-Astor-Madrid.html
El Rincon de Esteban,$$ - $$$,4.5,1247,Calle Santa Catalina 3 Restaurante Rincon de Esteban,28014,Madrid,Calle Santa Catalina 3 Restaurante Rincon de Esteban 28014 Madrid ,40.415863,-3.6975762,https://www.tripadvisor.com/Restaurant_Review-g187514-d1496002-Reviews-El_Rincon_de_Esteban-Madrid.html
La Terraza del Indigo,$$ - $$$,4,222,Calle Silva 6 Localizado entre la Gran Vía y la Plaza de Santo Domingo,28013,Madrid,Calle Silva 6 Localizado entre la Gran Vía y la Plaza de Santo Domingo 28013 Madrid ,40.4206372,-3.707305,https://www.tripadvisor.com/Restaurant_Review-g187514-d10691558-Reviews-La_Terraza_del_Indigo-Madrid.html
Trattoria Pulcinella,$$ - $$$,4.5,1336,Calle Regueros 7,28004,Madrid,Calle Regueros 7 28004 Madrid ,40.4246245,-3.6965822,https://www.tripadvisor.com/Restaurant_Review-g187514-d795373-Reviews-Trattoria_Pulcinella-Madrid.html
El Cocodrilo,$$ - $$$,5,174,Calle de Pilar de Zaragoza 60,28028,Madrid,Calle de Pilar de Zaragoza 60 28028 Madrid ,40.4360571,-3.671724,https://www.tripadvisor.com/Restaurant_Review-g187514-d8714073-Reviews-El_Cocodrilo-Madrid.html
Kathmandu Tandoori House Nepali & Indian Cuisine,$$ - $$$,5,2054,Calle Acuario 11 B . Plaza de hermanos,28042,Madrid,Calle Acuario 11 B . Plaza de hermanos 28042 Madrid ,40.4743251,-3.5786921,https://www.tripadvisor.com/Restaurant_Review-g187514-d12488993-Reviews-Kathmandu_Tandoori_House_Nepali_Indian_Cuisine-Madrid.html
Grama Lounge,$$ - $$$,5,2198,Calle de la Cruz 19,28012,Madrid,Calle de la Cruz 19 28012 Madrid ,40.4154903,-3.7016911,https://www.tripadvisor.com/Restaurant_Review-g187514-d12216862-Reviews-Grama_Lounge-Madrid.html
Oven Mozzarella Bar,,5,198,"Calle Gran Via 55 Oven, Steakburger y Roastery",28013,Madrid,"Calle Gran Via 55 Oven, Steakburger y Roastery 28013 Madrid ",40.4197807,-3.6994086,https://www.tripadvisor.com/Restaurant_Review-g187514-d21067924-Reviews-Oven_Mozzarella_Bar-Madrid.html
Steakburger Arenal,$$ - $$$,5,851,Calle del Arenal 26,28013,Madrid,Calle del Arenal 26 28013 Madrid ,40.4178794,-3.7081798,https://www.tripadvisor.com/Restaurant_Review-g187514-d17351325-Reviews-Steakburger_Arenal-Madrid.html
SteakBurger 55,$$ - $$$,5,217,Calle Gran Via 55 Galeria Gran Via 55,28013,Madrid,Calle Gran Via 55 Galeria Gran Via 55 28013 Madrid ,40.42155,-3.7086286,https://www.tripadvisor.com/Restaurant_Review-g187514-d21090214-Reviews-SteakBurger_55-Madrid.html
El Social,$$ - $$$,5,454,Calle Hernan Cortes 19,28004,Madrid,Calle Hernan Cortes 19 28004 Madrid ,40.4233848,-3.6994513,https://www.tripadvisor.com/Restaurant_Review-g187514-d17636280-Reviews-El_Social-Madrid.html
Cerveceria El Cano,$,5,92,Calle Cobos de Segovia 30,28005,Madrid,Calle Cobos de Segovia 30 28005 Madrid ,40.4045775,-3.7189993,https://www.tripadvisor.com/Restaurant_Review-g187514-d16807647-Reviews-Cerveceria_El_Cano-Madrid.html
Sakale,$$ - $$$,5,1899,Calle del Molino de Viento 4,28004,Madrid,Calle del Molino de Viento 4 28004 Madrid ,40.4232716,-3.703708,https://www.tripadvisor.com/Restaurant_Review-g187514-d15124420-Reviews-Sakale-Madrid.html
Empanadas Malvon Retiro,$$ - $$$,5,149,Calle Narvaez 60,28009,Madrid,Calle Narvaez 60 28009 Madrid ,40.4187647,-3.676403,https://www.tripadvisor.com/Restaurant_Review-g187514-d17609785-Reviews-Empanadas_Malvon_Retiro-Madrid.html
Empanadas Malvon. Bernabeu,$$ - $$$,5,227,Paseo de La Habana 52. Local 2,28036,Madrid,Paseo de La Habana 52. Local 2 28036 Madrid ,40.44644,-3.689641,https://www.tripadvisor.com/Restaurant_Review-g187514-d15617751-Reviews-Empanadas_Malvon_Bernabeu-Madrid.html
Sushi Yakuza,$$ - $$$,4.5,5,Calle Segovia 8,28005,Madrid,Calle Segovia 8 28005 Madrid ,40.4136244,-3.7103844,https://www.tripadvisor.com/Restaurant_Review-g187514-d19451217-Reviews-Sushi_Yakuza-Madrid.html
Sushi Yakuza,$$ - $$$,3.5,27,Calle Jordan 7,28010,Madrid,Calle Jordan 7 28010 Madrid ,40.4330282,-3.7033362,https://www.tripadvisor.com/Restaurant_Review-g187514-d17815309-Reviews-Sushi_Yakuza-Madrid.html
El Kiosko- Pinar de Chamartin,$$ - $$$,3.5,23,Calle Yerma 10 Junto al Centro Empresarial Parque Norte y Frente al Vips,28033,Madrid,Calle Yerma 10 Junto al Centro Empresarial Parque Norte y Frente al Vips 28033 Madrid ,40.4765457,-3.6719757,https://www.tripadvisor.com/Restaurant_Review-g187514-d16801710-Reviews-El_Kiosko_Pinar_de_Chamartin-Madrid.html
Restaurante Algarabia,$$ - $$$,4.5,1115,Calle de la Union 8 Cerca Del Metro De Ópera,28013,Madrid,Calle de la Union 8 Cerca Del Metro De Ópera 28013 Madrid ,40.4174678,-3.7104097,https://www.tripadvisor.com/Restaurant_Review-g187514-d991733-Reviews-Restaurante_Algarabia-Madrid.html
Eiffel,$$ - $$$,4.5,878,Sesena 18 Close to Zoo and amussement park,28024,Madrid,Sesena 18 Close to Zoo and amussement park 28024 Madrid ,40.4118609,-3.7500892,https://www.tripadvisor.com/Restaurant_Review-g187514-d991522-Reviews-Eiffel-Madrid.html
Gramabar,$$ - $$$,4.5,1612,Calle Preciados 40,28013,Madrid,Calle Preciados 40 28013 Madrid ,40.419787,-3.7070622,https://www.tripadvisor.com/Restaurant_Review-g187514-d6761498-Reviews-Gramabar-Madrid.html
Pizza 3Cruces,$,5,575,"Calle de la Salud 13 Gran Via, near Hostal Triana",28013,Madrid,"Calle de la Salud 13 Gran Via, near Hostal Triana 28013 Madrid ",40.4192785,-3.7034285,https://www.tripadvisor.com/Restaurant_Review-g187514-d13157242-Reviews-Pizza_3Cruces-Madrid.html
Azotea Forus Barcelo,$$ - $$$,5,1418,Calle Barcelo 6,28004,Madrid,Calle Barcelo 6 28004 Madrid ,40.4269268,-3.6988689,https://www.tripadvisor.com/Restaurant_Review-g187514-d10730339-Reviews-Azotea_Forus_Barcelo-Madrid.html
Sto Globo Sushi Room,$$ - $$$,5,235,Calle de Santa Teresa 8,28004,Madrid,Calle de Santa Teresa 8 28004 Madrid ,40.4257195,-3.6958141,https://www.tripadvisor.com/Restaurant_Review-g187514-d16745406-Reviews-Sto_Globo_Sushi_Room-Madrid.html
