name,priceRange,rating,reviewCount,address,postCode,locality,url
Restaurante Morgana,$$ - $$$,5.0,860,Calle de Augusto Figueroa 33,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12316948-Reviews-Restaurante_Morgana-Madrid.html
Inclan Brutal Bar,$$ - $$$,4.5,4579,Calle de Alvarez Gato 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-Inclan_Brutal_Bar-Madrid.html
Gustazio Gastrobar,$$ - $$$,5.0,185,Calle Embajadores 197,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15683077-Reviews-Gustazio_Gastrobar-Madrid.html
Taberna el Sur,$$ - $$$,4.5,6256,Calle Torrecilla Del Leal 12,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-Taberna_el_Sur-Madrid.html
Cebo,$$$$,4.5,1076,Carrera San Jeronimo 34,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10428302-Reviews-Cebo-Madrid.html
El Picaporte Bistro,$$ - $$$,4.5,328,Calle de Garcia de Paredes 51 Chamberí,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13156500-Reviews-El_Picaporte_Bistro-Madrid.html
Taberna Mas Al Sur,$$ - $$$,4.5,4713,Calle Santa Isabel N35,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-Taberna_Mas_Al_Sur-Madrid.html
Curry y Canela,$$ - $$$,5.0,248,Calle Espartinas 7,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17534945-Reviews-Curry_y_Canela-Madrid.html
Realcafe Bernabeu,$$ - $$$,3.5,1058,"Estadio Santiago Bernabeu Av. Concha Espina, no 1",28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1884453-Reviews-Realcafe_Bernabeu-Madrid.html
Sushi Yakuza,$$ - $$$,3.5,27,Calle Jordan 7,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17815309-Reviews-Sushi_Yakuza-Madrid.html
Steakburger Gran Via,$$ - $$$,4.5,2850,"Gran Via, 16",28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-Steakburger_Gran_Via-Madrid.html
Healthy Hunters,$$ - $$$,5.0,133,Calle Velazquez 136,28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15564712-Reviews-Healthy_Hunters-Madrid.html
Casa Lolea Madrid,$$ - $$$,4.5,432,Calle de la Libertad 26,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17413088-Reviews-Casa_Lolea_Madrid-Madrid.html
Vinitus Gran Via Madrid,$$ - $$$,5.0,288,Calle Gran Via 4,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17815480-Reviews-Vinitus_Gran_Via_Madrid-Madrid.html
Bombardino Cafe,$$ - $$$,5.0,339,Calle Salitre 2,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10355629-Reviews-Bombardino_Cafe-Madrid.html
Restaurante Nuevo Horno de Santa Teresa,$$ - $$$,4.5,653,Calle Santa Teresa 8,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1953725-Reviews-Restaurante_Nuevo_Horno_de_Santa_Teresa-Madrid.html
El Tormo,$$ - $$$,5.0,176,Travesia Vistillas 13,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697567-Reviews-El_Tormo-Madrid.html
Meson Restaurante La Mi Venta,$$ - $$$,4.5,2543,Plaza Marina Espanola 7,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-Meson_Restaurante_La_Mi_Venta-Madrid.html
Sazon Arte,$$ - $$$,5.0,254,Calle Menorca 19,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7285433-Reviews-Sazon_Arte-Madrid.html
Zenith Brunch & Cocktails,$$ - $$$,4.5,764,Calle Valverde 28,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17340009-Reviews-Zenith_Brunch_Cocktails-Madrid.html
Restaurante Etimo by Begona Fraire,$$$$,4.5,799,Calle Ayala 27 Barrio Salamanca,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13138415-Reviews-Restaurante_Etimo_by_Begona_Fraire-Madrid.html
Sushi Yakuza,$$ - $$$,4.5,5,Calle Segovia 8,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19451217-Reviews-Sushi_Yakuza-Madrid.html
Oven Mozzarella Bar Fuencarral,$$ - $$$,4.5,3403,Calle Fuencarral 74,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7062431-Reviews-Oven_Mozzarella_Bar_Fuencarral-Madrid.html
Entre Santos Madrid,$$ - $$$,5.0,677,Calle de San Bartolome 4,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14062978-Reviews-Entre_Santos_Madrid-Madrid.html
Malafemmena,$$ - $$$,4.5,443,Calle del Doctor Esquerdo 13,28028,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14976329-Reviews-Malafemmena-Madrid.html
Salmon Guru,$$ - $$$,4.5,511,Calle Echegaray No 21,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10731641-Reviews-Salmon_Guru-Madrid.html
Inclan Brutal Bar,$$ - $$$,4.5,4579,Calle de Alvarez Gato 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-Inclan_Brutal_Bar-Madrid.html
Lumbini Tandoori,$$ - $$$,5.0,150,"Aviador Zorita, 50 Near by Santiago Bernabéu",28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15239257-Reviews-Lumbini_Tandoori-Madrid.html
MU! El Placer de la Carne,$$ - $$$,5.0,699,"Calle de la Victoria, 12",28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13510945-Reviews-MU_El_Placer_de_la_Carne-Madrid.html
Lola & Co,$$ - $$$,4.0,348,Calle Gravina 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8105998-Reviews-Lola_Co-Madrid.html
Mu! El Placer De La Carne,$$ - $$$,4.5,2493,Calle Chinchilla 3,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-Mu_El_Placer_De_La_Carne-Madrid.html
Toga,$$ - $$$,4.5,867,Calle Juanelo 23,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-Toga-Madrid.html
El Sur de Huertas,$$ - $$$,4.5,1617,Calle de las Huertas 24,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14109792-Reviews-El_Sur_de_Huertas-Madrid.html
Pampa Beef,$,4.5,761,Calle Principe 3,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4698301-Reviews-Pampa_Beef-Madrid.html
Los Desamparados,$$ - $$$,5.0,120,Costanilla Desamparados 21 Barrio de las letras,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16694553-Reviews-Los_Desamparados-Madrid.html
Taberna Zalamero,$$ - $$$,4.5,72,Calle Narvaez 67,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14792089-Reviews-Taberna_Zalamero-Madrid.html
Borax,$$ - $$$,4.5,357,Calle Pelayo 28,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4282836-Reviews-Borax-Madrid.html
Burnout,$$ - $$$,4.5,1176,Calle Valverde 6,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11953286-Reviews-Burnout-Madrid.html
Taman,$$ - $$$,5.0,133,Calle de Alfonso VI 6,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17431228-Reviews-Taman-Madrid.html
Davanti Food & Market,$$ - $$$,4.5,315,Calle de Augusto Figueroa 41,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14065122-Reviews-Davanti_Food_Market-Madrid.html
Cacao Restobar,$$ - $$$,4.5,1550,Calle Moratin 19,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-Cacao_Restobar-Madrid.html
Sublime Dreams Food - Hernani,$$ - $$$,4.5,181,Calle Hernani 38,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16733876-Reviews-Sublime_Dreams_Food_Hernani-Madrid.html
GastroVia 61,$$ - $$$,4.5,1201,Calle de la Flor Baja 3 Hotel Mayorazgo,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7622713-Reviews-GastroVia_61-Madrid.html
Sal Gorda,$$ - $$$,4.0,198,Calle Beatriz de Bobadilla 9 Acceso por el número 3 de la calle,28040,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2445359-Reviews-Sal_Gorda-Madrid.html
Empanadas Malvon Moncloa,$$ - $$$,5.0,489,Calle Hilarion Eslava 38 Moncloa,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11511433-Reviews-Empanadas_Malvon_Moncloa-Madrid.html
El Perolo,$$ - $$$,5.0,4,Avenida de Victoria 29,28023,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d21140692-Reviews-El_Perolo-Madrid.html
Rosi La Loca,$$ - $$$,4.5,6607,Calle Cadiz 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-Rosi_La_Loca-Madrid.html
Lola & Co,$$ - $$$,4.0,348,Calle Gravina 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8105998-Reviews-Lola_Co-Madrid.html
Nacho Bravo,$,5.0,129,Paseo de las Delicias 139,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15273626-Reviews-Nacho_Bravo-Madrid.html
Oven Mozzarella Bar,$$ - $$$,4.5,3420,Calle Gran Via 6,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8735932-Reviews-Oven_Mozzarella_Bar-Madrid.html
Steakburger Atocha,$$ - $$$,4.5,2957,Calle Atocha 110,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7225121-Reviews-Steakburger_Atocha-Madrid.html
La Levantera,$$ - $$$,5.0,407,Calle de Goya 113,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15328340-Reviews-La_Levantera-Madrid.html
La Piramide,$$ - $$$,4.5,198,Calle Xaudaro 2,28034,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2002073-Reviews-La_Piramide-Madrid.html
El miniBAR,$,4.5,2256,Calle del Meson de Panos 1 cerca de Plaza Mayor,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3688138-Reviews-El_miniBAR-Madrid.html
Enklima,$$ - $$$,4.5,197,Calle Ferraz 36,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11870922-Reviews-Enklima-Madrid.html
Cherry Pecas,$,4.5,1083,Paseo de San Francisco de Sales 17,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8635064-Reviews-Cherry_Pecas-Madrid.html
Taberna El Callejon,$$ - $$$,4.5,232,Travesia de Algemesi numero 7,28042,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14128953-Reviews-Taberna_El_Callejon-Madrid.html
La MaMa Restaurante,$$ - $$$,4.5,177,Calle Maria Panes Nr. 6,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7933973-Reviews-La_MaMa_Restaurante-Madrid.html
Angelita Madrid,$$ - $$$,4.5,697,Calle Reina 4,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10159455-Reviews-Angelita_Madrid-Madrid.html
Origen Taberna,$$ - $$$,4.5,1381,Calle Juan Alvarez Mendizabal 44,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6613386-Reviews-Origen_Taberna-Madrid.html
El Kiosko- Pinar de Chamartin,$$ - $$$,3.5,23,Calle Yerma 10 Junto al Centro Empresarial Parque Norte y Frente al Vips,28033,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16801710-Reviews-El_Kiosko_Pinar_de_Chamartin-Madrid.html
La Bistroteca,$$ - $$$,4.5,590,Calle Espartinas 7 Barrio Salamanca,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9879706-Reviews-La_Bistroteca-Madrid.html
Inclan Brutal Bar,$$ - $$$,4.5,4579,Calle de Alvarez Gato 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-Inclan_Brutal_Bar-Madrid.html
The Market Madrid,$$ - $$$,4.5,463,Calle Principe de Vergara 202,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5780943-Reviews-The_Market_Madrid-Madrid.html
Metro Bistro - Plaza Mayor,$$ - $$$,4.5,1729,Calle Imperial 3,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html
Mawey Taco Bar - Gran Via,$$ - $$$,4.5,284,Calle de San Bernardo 5 Local 2,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15873362-Reviews-Mawey_Taco_Bar_Gran_Via-Madrid.html
LOS GRIFOS Craft Beers,$$ - $$$,4.5,219,Calle de Manuela Malasana 33,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11506345-Reviews-LOS_GRIFOS_Craft_Beers-Madrid.html
Oven Mozzarella Bar Atocha,$$ - $$$,4.5,1472,Atocha 114,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12442637-Reviews-Oven_Mozzarella_Bar_Atocha-Madrid.html
Nebak Jatetxea Madrid,$$$$,5.0,88,Calle Zorrilla 11,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19740783-Reviews-Nebak_Jatetxea_Madrid-Madrid.html
Arbonaida Bar,$$ - $$$,4.5,140,Calle Santiago 11,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9835057-Reviews-Arbonaida_Bar-Madrid.html
La Pizzateca,$,4.5,991,Calle Leon 35,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2086638-Reviews-La_Pizzateca-Madrid.html
La Cabana Argentina,$$ - $$$,4.5,2128,Calle Ventura de la Vega 10,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-La_Cabana_Argentina-Madrid.html
Bocadillos Oink,$,4.5,165,Calle Gran Via 22,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8007972-Reviews-Bocadillos_Oink-Madrid.html
Kuoco 360 food,$$ - $$$,4.5,760,Calle de San Bartolome 14,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html
Andele Ponzano,$$ - $$$,5.0,123,Calle Raimundo Fernandez Villaverde 26,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d21012227-Reviews-Andele_Ponzano-Madrid.html
Tacos & Tapas,$$ - $$$,4.5,711,Calle Redondilla 7 Barrio Palacio,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8133293-Reviews-Tacos_Tapas-Madrid.html
Everest Tandoori Nepali-Indian Restaurant,$$ - $$$,4.5,945,Calle Pegaso no 13 Hortaleza,28043,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html
El Perolo,$$ - $$$,5.0,4,Avenida de Victoria 29,28023,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d21140692-Reviews-El_Perolo-Madrid.html
Ablanedo,$$ - $$$,4.5,175,Calle Buen Suceso 14,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13113389-Reviews-Ablanedo-Madrid.html
Valdivieso Cocina Con Alma,$$ - $$$,4.5,375,Calle Fray Luis de Leon 7,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7355625-Reviews-Valdivieso_Cocina_Con_Alma-Madrid.html
Adrede,$$ - $$$,4.5,196,Calle de Juan de Mena 10 Esquina Con Alfonso XI. Entrada Por Alfonso XI. Alfonso XI,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3897393-Reviews-Adrede-Madrid.html
La Taberna de Mister Pinkleton,$$ - $$$,4.5,884,Calle Cuchilleros 7,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3847118-Reviews-La_Taberna_de_Mister_Pinkleton-Madrid.html
KiraKira,$$$$,4.5,170,Calle Caracas 8,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14142398-Reviews-KiraKira-Madrid.html
Chiquito Riz,$$ - $$$,4.0,289,Calle Coslada 3 Zona de Avenida de America,28028,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991868-Reviews-Chiquito_Riz-Madrid.html
GUILTY - Cookie Shop,$,4.0,32,Calle de Fernandez de la Hoz 48,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13795246-Reviews-GUILTY_Cookie_Shop-Madrid.html
The Spanish Farm,$$ - $$$,4.5,425,Calle Espalter 5 Close to Museo del Prado and Jardin Botanico,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-The_Spanish_Farm-Madrid.html
Restaurante La Malontina,$$ - $$$,4.5,2080,Calle Veronica 4,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1222048-Reviews-Restaurante_La_Malontina-Madrid.html
Gandario,$,4.5,546,Calle Gaztambide 28,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5616788-Reviews-Gandario-Madrid.html
El Sitio,$,4.5,222,"Fernandez de los Rios, 93",28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7319219-Reviews-El_Sitio-Madrid.html
Jack Percoca,$$ - $$$,4.5,280,Calle Conde Duque 14,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10167023-Reviews-Jack_Percoca-Madrid.html
Coque,$$$$,4.5,349,Calle del Marques del Riscal 11 Servicio de Aparcacoches,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12864731-Reviews-Coque-Madrid.html
Camino Sacramento,$$ - $$$,4.5,253,Plaza Callao 2 Gourmet Experience Callao,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15184967-Reviews-Camino_Sacramento-Madrid.html
Steak Burger Luchana,$$ - $$$,4.5,1173,Calle Luchana 17,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3599952-Reviews-Steak_Burger_Luchana-Madrid.html
Nebak Jatetxea Madrid,$$$$,5.0,88,Calle Zorrilla 11,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19740783-Reviews-Nebak_Jatetxea_Madrid-Madrid.html
Kausa Madrid,$$ - $$$,4.5,362,Calle Amor de Dios 9 Metro: Anton Martin,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14045953-Reviews-Kausa_Madrid-Madrid.html
Sabe a Gloria,$$ - $$$,4.5,593,Calle Huertas 53,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4225711-Reviews-Sabe_a_Gloria-Madrid.html
Meson Molinero,$$ - $$$,4.5,341,Calle Alhambra 72,28047,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d990935-Reviews-Meson_Molinero-Madrid.html
Batavia Healthy Food,$,4.5,100,Calle Sagasta 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14180478-Reviews-Batavia_Healthy_Food-Madrid.html
Ramon Freixa Madrid,$$$$,4.5,939,Calle Claudio Coello 67,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1810038-Reviews-Ramon_Freixa_Madrid-Madrid.html
SUKALDEA ATOTXA Madrid,$,4.5,173,Calle del Doctor Drumen 3,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14018841-Reviews-SUKALDEA_ATOTXA_Madrid-Madrid.html
Mercado Jamon Iberico,$$ - $$$,4.5,152,Calle Mayor 80,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10758086-Reviews-Mercado_Jamon_Iberico-Madrid.html
Lune Creperie,$,5.0,40,Paseo la Chopera 33 Local 1,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15617623-Reviews-Lune_Creperie-Madrid.html
La Pinta y la Vina,$$ - $$$,4.5,160,"Calle Infanta Mercedes 61 Infanta Mercedes 61, entrada por calle Lino",28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3476953-Reviews-La_Pinta_y_la_Vina-Madrid.html
